from,to,contract_address,value,evt_block_time,evt_tx_hash,Token Price (USD),Symbol,decimal,Token Liquidity (Top 20 LPs),Type,From Entity,From Context,To Entity,To Context
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1971662847,2023-05-08 15:03:47.000 UTC,0x78327de78dd8d66b7bafdd20c9782e1ba0a762a91f699800938f7c4c6fe6d3c2,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,295849487396522027452,2023-05-08 15:03:47.000 UTC,0x78327de78dd8d66b7bafdd20c9782e1ba0a762a91f699800938f7c4c6fe6d3c2,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,358613593,2023-05-08 15:05:35.000 UTC,0x8c47517fdd01437ad3915945a091fce2835cca490ad69c0568dc93e2b171f962,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,100471813953,2023-05-08 15:05:35.000 UTC,0x8c47517fdd01437ad3915945a091fce2835cca490ad69c0568dc93e2b171f962,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,206896936475021440606,2023-05-08 15:05:35.000 UTC,0xbf5d9f9ab980d14b1a9bf20e9e2b24ac3afc99e3385df6c03b95d90a5e893e01,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,386963695851,2023-05-08 15:05:35.000 UTC,0xbf5d9f9ab980d14b1a9bf20e9e2b24ac3afc99e3385df6c03b95d90a5e893e01,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x60594a405d53811d3bc4766596efd80fd545a270,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,29722086437260143506,2023-05-08 15:05:59.000 UTC,0x6ad95f3c614be3c0c83a484ca44376b9a049a0640d89aae2a61c6ca848d3a40a,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x60594a405d53811d3bc4766596efd80fd545a270,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x6b175474e89094c44da98b954eedeac495271d0f,55607504908399278517597,2023-05-08 15:05:59.000 UTC,0x6ad95f3c614be3c0c83a484ca44376b9a049a0640d89aae2a61c6ca848d3a40a,1.0,DAI,18.0,698573224.0174431,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,350863770000,2023-05-08 15:12:47.000 UTC,0x489f6f1c25172e0b758d4e8bfd91b5952111853fe076665325d55d63fc038472,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,None
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xdac17f958d2ee523a2206206994597c13d831ec7,22355630000,2023-05-08 15:12:59.000 UTC,0xc791a3c6bca0f0bb037da41e48a84edf23cef913803bc47eb5cbec51a005e049,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,None
0x9696f59e4d72e237be84ffd425dcad154bf96976,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xdac17f958d2ee523a2206206994597c13d831ec7,475975480000,2023-05-08 15:13:11.000 UTC,0x20baf41f85e7540b52a724954c82941c783c80ad5b67bc0660689e96dff3a901,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,494405500000,2023-05-08 15:13:23.000 UTC,0x2ef00ade43ea93c41936c12e34744bd14626e6a46a8439cad9d6a197fa119cae,1.001,USDT,6.0,939835820.9434662,Tracked Wallet Buy & Sell,Jump,None,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1418080000000000000000,2023-05-08 15:13:23.000 UTC,0x4933a2e8a4ea70f736d43313f8e5f5a568f2372f56fd84232bd402b2a7e2584a,1846.75,WETH,18.0,476286796.9523346,Tracked Wallet Buy & Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1178242050000,2023-05-08 15:13:59.000 UTC,0x0db21522f70cafd01da095b27794db47d9ed0e3590ac0696a8b48a4dcbce2786,0.999914,USDC,6.0,1140350724.3129728,Tracked Wallet Buy & Sell,Jump,None,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1700437200000,2023-05-08 15:14:35.000 UTC,0x36ed415bf2a3035ae549015f2b133c24f679c275767b1031de9e6bd0004b0317,0.999914,USDC,6.0,1140350724.3129728,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,11122970000000000000000,2023-05-08 15:14:59.000 UTC,0xe2f801cb1017a6271aa2b5e5c413659d739fea3d5a16455295fe394280f29440,0.900249,MATIC,18.0,23721137.90350989,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x,28580000000000000000,2023-05-08 15:15:47.000 UTC,0x96773d541a2002468b706f2d0582ac35c1abf6347cdf3c949a5cf1ea59930177,1846.75,ETH,18.0,476286796.9523346,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x056c1eb7c23feaefa4ce9187aca960529868fd92,0x,139710000000000000000,2023-05-08 15:16:23.000 UTC,0xd58e45989f0a102b09100821a239a144fb8858e497f95bc0c1675d43f0e2906e,1846.75,ETH,18.0,476286796.9523346,Sell,Jump,None,,
0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,149524840132,2023-05-08 15:17:11.000 UTC,0x04bea630e2d7134ea381dfdb45143b3fe3b4f402928cfb916d350cc0bef676f9,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x6643887784cb89cc9537dbb7ea20b00c45abeefb,0x,640160000000000000000,2023-05-08 15:17:11.000 UTC,0x054d952357b66c1af4018328d4ed5302a8bbc36c1e249e787e9b366d7ab1e71e,1846.75,ETH,18.0,476286796.9523346,Sell,Jump,None,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,137861297336303618035,2023-05-08 15:17:11.000 UTC,0xeb35335f0e76109f47b151dd4d4e91402df22875d0f2f2da857bdae4d8b69291,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,257448048895,2023-05-08 15:17:11.000 UTC,0xeb35335f0e76109f47b151dd4d4e91402df22875d0f2f2da857bdae4d8b69291,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,534799736,2023-05-08 15:17:11.000 UTC,0x04bea630e2d7134ea381dfdb45143b3fe3b4f402928cfb916d350cc0bef676f9,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc68c17e6eec0fde3605c595c9b98de5c1a4cc3e4,0x,143330000000000000000,2023-05-08 15:17:47.000 UTC,0x79b31f5235a04221cd45373aafd15524ad1d43579001120db7264b17644f39d1,1846.75,ETH,18.0,476286796.9523346,Sell,Jump,None,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,405689575627,2023-05-08 15:20:23.000 UTC,0x4bb47b66cd740a80f416eb045c5ecb1d5837eb4545eb026e43fb3529e4d781e1,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,216971039223490412576,2023-05-08 15:20:23.000 UTC,0x4bb47b66cd740a80f416eb045c5ecb1d5837eb4545eb026e43fb3529e4d781e1,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xdac17f958d2ee523a2206206994597c13d831ec7,137595931202,2023-05-08 15:20:35.000 UTC,0xbb0f41951f2186262cf4654e79f934760b41b156c84c9d8672a30c2fbe0c37c9,1.001,USDT,6.0,939835820.9434662,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,73619494052115752549,2023-05-08 15:20:35.000 UTC,0xbb0f41951f2186262cf4654e79f934760b41b156c84c9d8672a30c2fbe0c37c9,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,219736813364,2023-05-08 15:20:35.000 UTC,0x1b3e3d56e202a48fd1f2bc93eddcb70da1d9947b21effeffd77628ca213c25ab,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,117439982497265280198,2023-05-08 15:20:35.000 UTC,0x1b3e3d56e202a48fd1f2bc93eddcb70da1d9947b21effeffd77628ca213c25ab,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xdac17f958d2ee523a2206206994597c13d831ec7,118090024865,2023-05-08 15:21:11.000 UTC,0x400c9e7630a65ff863403a1880fb42802377e6a2c35479cde27a5eea2fb4b119,1.001,USDT,6.0,939835820.9434662,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,63105123814883357520,2023-05-08 15:21:11.000 UTC,0x400c9e7630a65ff863403a1880fb42802377e6a2c35479cde27a5eea2fb4b119,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,378287490308,2023-05-08 15:21:11.000 UTC,0xbf98441ad621fd7daf4be89cf2769a36b9f687e421a23ec6f0ec5781441e49e2,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,202035293390714596318,2023-05-08 15:21:11.000 UTC,0xbf98441ad621fd7daf4be89cf2769a36b9f687e421a23ec6f0ec5781441e49e2,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x60594a405d53811d3bc4766596efd80fd545a270,0x6b175474e89094c44da98b954eedeac495271d0f,57159304014715300838173,2023-05-08 15:21:35.000 UTC,0x9756af209cc2ac01f7dc6bab08fc07820399fada9ad27c4957a3b8c0e20c636d,1.0,DAI,18.0,698573224.0174431,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x60594a405d53811d3bc4766596efd80fd545a270,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30519779322234003140,2023-05-08 15:21:35.000 UTC,0x9756af209cc2ac01f7dc6bab08fc07820399fada9ad27c4957a3b8c0e20c636d,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x,8524420000000000000,2023-05-08 15:23:11.000 UTC,0x86765d3d0a49e71163133734cd67bed3fd18b73e12a57dad651f98fcbd560e20,1846.75,ETH,18.0,476286796.9523346,Buy,,,Jump,None
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,917075560000,2023-05-08 15:23:23.000 UTC,0xbba59ff8eda2b273578467ad67bfbd0c28a2f7677d9f220788d0d5a283b9824a,0.999914,USDC,6.0,1140350724.3129728,Tracked Wallet Buy & Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,255685950000,2023-05-08 15:23:23.000 UTC,0x0656c95add60c2254891f5dc7f2b43211639ff6c378a945add02cca01027bbae,1.001,USDT,6.0,939835820.9434662,Tracked Wallet Buy & Sell,Jump,None,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,512582170000,2023-05-08 15:23:23.000 UTC,0xff3d9d94e0499bececddd523a9bc0154c3cdfdd00af54f258d23ff15eb2f365a,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,76737210000,2023-05-08 15:23:59.000 UTC,0xb7cff13db44d79afc15b26195bb2bcbd96e4c86f1cc321ea638a6511bc30fdbb,1.001,USDT,6.0,939835820.9434662,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8682980000,2023-05-08 15:23:59.000 UTC,0x9437aa2a6e438de819ca2c8510c6c3395bb44d28e9725120e2def796fc9fa85f,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,None
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,0x6b175474e89094c44da98b954eedeac495271d0f,71468786729857106522732,2023-05-08 15:25:35.000 UTC,0x695153ef94ecab83b1e129025770332480f8dfb6f79ce7c837db13c96df3ee16,1.0,DAI,18.0,698573224.0174431,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,38115774863594406813,2023-05-08 15:25:35.000 UTC,0x695153ef94ecab83b1e129025770332480f8dfb6f79ce7c837db13c96df3ee16,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,401131695172,2023-05-08 15:25:35.000 UTC,0xa879d9756d8111bfedc6043c2d35d90744edb3ebc1d8fc9f13c7e82866486c2f,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,213842587258455960578,2023-05-08 15:25:35.000 UTC,0xa879d9756d8111bfedc6043c2d35d90744edb3ebc1d8fc9f13c7e82866486c2f,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,305254164,2023-05-08 15:25:35.000 UTC,0x95cd39ca9b8be2a7553bee0caff19c768d6515a19accbea20910806e41abe759,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,45665521397013090315,2023-05-08 15:25:35.000 UTC,0x95cd39ca9b8be2a7553bee0caff19c768d6515a19accbea20910806e41abe759,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,85337644812299379004,2023-05-08 15:28:35.000 UTC,0x820ae77b2f6581050c711d53ea7772ef3a989b7059d38adf7b739154a589aa1a,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,159748046011,2023-05-08 15:28:35.000 UTC,0x820ae77b2f6581050c711d53ea7772ef3a989b7059d38adf7b739154a589aa1a,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,132850019257658568367,2023-05-08 15:29:23.000 UTC,0x85ec722ba565b03902f4ced1907c9d86f12f6c453d56b8ec217999e581941568,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,248578953116,2023-05-08 15:29:23.000 UTC,0x85ec722ba565b03902f4ced1907c9d86f12f6c453d56b8ec217999e581941568,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x3376137495742642dc6f9e8b33b77219243b0e7c,0xd628f7c481c7dd87f674870bec5d7a311fb1d9a2,0x,784578993864973500000,2023-05-08 15:32:35.000 UTC,0x1d9597da30f2ba4fdf0f283fbec0b37e9222bdde04c987a3157ca26568f5e6bf,1846.75,ETH,18.0,476286796.9523346,Buy,,,Genesis,None
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,168753145622469214249,2023-05-08 15:33:23.000 UTC,0xa38251ea3f6ed78310d87399515c53c5e44fbc2cd4d90f2222d00cbb07a1020c,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,315458520578,2023-05-08 15:33:23.000 UTC,0xa38251ea3f6ed78310d87399515c53c5e44fbc2cd4d90f2222d00cbb07a1020c,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,83327560000,2023-05-08 15:36:11.000 UTC,0x79e47ceb7b76148527b7806c46a43f3fb704ac7ccd05ed82d44b858738b5c0d0,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x,621900000000000000000,2023-05-08 15:36:23.000 UTC,0xcc10a33d6448b9c818a4ad9a39c297499d95bf9070d28f85b5c8e38f01571460,1846.75,ETH,18.0,476286796.9523346,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xa3f14cb81e6edb7b1249755dd20e2bfb23597fd7,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5460000000000000000,2023-05-08 15:36:23.000 UTC,0x6fa488415d28f8e43dac9aae3761c6d032935e647d38ff8de06d0dd76c071fb3,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,None
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,778110000000000000000,2023-05-08 15:36:23.000 UTC,0x18263d2336847732a43f4c60b76db998396d85818031fa1891523428d4ba1c43,1846.75,WETH,18.0,476286796.9523346,Tracked Wallet Buy & Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x056c1eb7c23feaefa4ce9187aca960529868fd92,0x,75310000000000000000,2023-05-08 15:37:11.000 UTC,0xad7aff2cdf8a2154e5a531efdc3fd12ebedebb8c63cb0ec9fe5c456ade3c7153,1846.75,ETH,18.0,476286796.9523346,Sell,Jump,None,,
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,389545680000,2023-05-08 15:37:47.000 UTC,0x5b95af84508fbc17a02a6fc20b8f9fd0cb57881441ea14d478aee0e0bca47338,0.999914,USDC,6.0,1140350724.3129728,Tracked Wallet Buy & Sell,Jump,None,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,178443170000000000000000,2023-05-08 15:38:59.000 UTC,0x70a8c876429e0de965e69143730db32c658dad28ce558bde9f89ce6132082d47,0.900249,MATIC,18.0,23721137.90350989,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,10967170000,2023-05-08 15:41:11.000 UTC,0xa70d44504e818de71c73b12b18517119d34ca0b5ddcbda01ce02ee54c9fe8dad,1.001,USDT,6.0,939835820.9434662,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,162640680000,2023-05-08 15:41:35.000 UTC,0x22111e1af6ec34db9fde56ba299f40b9339d0fe06472a0ff1c50de8e928b1be9,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Binance deposit
